 h1 he3 he4 c12 n14 o16 ne20 na23 mg24 si28 s32 ar36 ca40 ti44 cr48 cr60 fe52 fe54 fe56 co56 ni56
224 0.6021489 0.0 0.3874418 0.003936974 0.001337547 0.00302441 0.0006528784 6.234924e-05 0.0008524573 0.0001475689 9.714162e-05 1.89246e-05 1.46161e-05 0.0 0.0 0.0 0.0 0.0 1.737303e-05 0.0 0.0001396984
225 0.6133421 0.0 0.3768092 0.003533883 0.001311179 0.002942329 0.0006264984 6.112015e-05 0.0008519176 0.0001466578 9.696455e-05 1.890393e-05 1.460571e-05 0.0 0.0 0.0 0.0 0.0 1.736564e-05 0.0 0.0001220407
226 0.622187 0.0 0.3683858 0.003230725 0.001289595 0.002882563 0.0006066304 6.011401e-05 0.0008515254 0.0001460399 9.684213e-05 1.888939e-05 1.459823e-05 0.0 0.0 0.0 0.0 0.0 1.736008e-05 0.0 0.0001088491
227 0.6222059 0.0 0.3683678 0.003230095 0.001289548 0.002882441 0.000606589 6.011182e-05 0.0008515246 0.0001460386 9.684188e-05 1.888936e-05 1.459821e-05 0.0 0.0 0.0 0.0 0.0 1.736007e-05 0.0 0.0001088218
228 0.6315137 0.0 0.3594836 0.002925351 0.001266136 0.002824224 0.00058659 5.902046e-05 0.000851142 0.0001454744 9.672793e-05 1.887558e-05 1.459097e-05 0.0 0.0 0.0 0.0 0.0 1.735448e-05 0.0 9.564623e-05
229 0.6410123 0.0 0.350399 0.00262753 0.001241598 0.002769086 0.0005670196 5.787663e-05 0.000850778 0.0001449719 9.662437e-05 1.886284e-05 1.458413e-05 0.0 0.0 0.0 0.0 0.0 1.734901e-05 0.0 8.2851e-05
230 0.645353 0.0 0.3462408 0.002496177 0.00123015 0.002745413 0.0005583784 5.734301e-05 0.0008506207 0.0001447664 9.658129e-05 1.885747e-05 1.458119e-05 0.0 0.0 0.0 0.0 0.0 1.73466e-05 0.0 7.723773e-05
231 0.645831 0.0 0.3457826 0.002481948 0.001228878 0.002742882 0.0005574419 5.728371e-05 0.0008506039 0.000144745 9.657674e-05 1.88569e-05 1.458087e-05 0.0 0.0 0.0 0.0 0.0 1.734634e-05 0.0 7.66312e-05
232 0.6522447 0.0 0.3396321 0.002292655 0.001211728 0.002709434 0.0005449793 5.648426e-05 0.0008503804 0.0001444644 9.651713e-05 1.884937e-05 1.457671e-05 0.0 0.0 0.0 0.0 0.0 1.734286e-05 0.0 6.857297e-05
233 0.6575171 0.0 0.3345703 0.002141209 0.001197424 0.002683261 0.0005349995 5.58175e-05 0.0008502041 0.0001442529 9.64715e-05 1.884355e-05 1.457345e-05 0.0 0.0 0.0 0.0 0.0 1.734008e-05 0.0 6.215334e-05
234 0.6625532 0.0 0.3297307 0.001999882 0.001183596 0.002659316 0.0005256795 5.51729e-05 0.0008500417 0.0001440654 9.64305e-05 1.883826e-05 1.457045e-05 0.0 0.0 0.0 0.0 0.0 1.733748e-05 0.0 5.61851e-05
235 0.6699675 0.0 0.3225961 0.001798817 0.001162889 0.002626266 0.0005124043 5.420765e-05 0.0008498144 0.0001438179 9.637524e-05 1.883101e-05 1.456627e-05 0.0 0.0 0.0 0.0 0.0 1.733378e-05 0.0 4.774151e-05
236 0.677885 0.0 0.3149699 0.001589514 0.001140506 0.002592668 0.000498573 5.316429e-05 0.0008495807 0.0001435745 9.631998e-05 1.882368e-05 1.4562e-05 0.0 0.0 0.0 0.0 0.0 1.732993e-05 0.0 3.898958e-05
237 0.682131 0.0 0.3108743 0.001481447 0.001128293 0.002575954 0.0004914219 5.259495e-05 0.0008494621 0.0001434593 9.629311e-05 1.882005e-05 1.455984e-05 0.0 0.0 0.0 0.0 0.0 1.732794e-05 0.0 3.450024e-05
238 0.6862576 0.0 0.3068916 0.001378129 0.001116336 0.002560241 0.000484581 5.203757e-05 0.0008493494 0.0001433529 9.626803e-05 1.881664e-05 1.455779e-05 0.0 0.0 0.0 0.0 0.0 1.732604e-05 0.0 3.022042e-05
239 0.6904162 0.0 0.3028751 0.001276091 0.001104179 0.002545051 0.0004778197 5.147089e-05 0.0008492391 0.0001432525 9.6244e-05 1.881333e-05 1.455579e-05 0.0 0.0 0.0 0.0 0.0 1.732415e-05 0.0 2.600873e-05
240 0.6912295 0.0 0.3020894 0.001256315 0.001101792 0.002542136 0.0004765088 5.135964e-05 0.0008492178 0.0001432334 9.623941e-05 1.88127e-05 1.455541e-05 0.0 0.0 0.0 0.0 0.0 1.732379e-05 0.0 2.519374e-05
241 0.6934696 0.0 0.2999244 0.001202392 0.00109519 0.002534277 0.0004729332 5.105187e-05 0.0008491599 0.0001431826 9.622706e-05 1.881098e-05 1.455436e-05 0.0 0.0 0.0 0.0 0.0 1.73228e-05 0.0 2.297564e-05
242 0.6969554 0.0 0.2965544 0.001119336 0.001084871 0.00252231 0.0004674235 5.057085e-05 0.0008490711 0.0001431059 9.620831e-05 1.880837e-05 1.455276e-05 0.0 0.0 0.0 0.0 0.0 1.732126e-05 0.0 1.956536e-05
243 0.6998077 0.0 0.2937956 0.001052322 0.001076376 0.002512812 0.0004629755 5.017487e-05 0.0008489998 0.000143046 9.619349e-05 1.880629e-05 1.455148e-05 0.0 0.0 0.0 0.0 0.0 1.732003e-05 0.0 1.682075e-05
244 0.7025153 0.0 0.2911757 0.0009894436 0.001068271 0.002504024 0.0004588001 4.979706e-05 0.0008489332 0.0001429912 9.61798e-05 1.880435e-05 1.455028e-05 0.0 0.0 0.0 0.0 0.0 1.731887e-05 0.0 1.425087e-05
245 0.7047778 0.0 0.2889858 0.0009373879 0.00106147 0.002496833 0.000455342 4.948003e-05 0.0008488782 0.0001429466 9.61686e-05 1.880276e-05 1.454929e-05 0.0 0.0 0.0 0.0 0.0 1.73179e-05 0.0 1.21268e-05
246 0.7068238 0.0 0.287005 0.0008906546 0.001055297 0.002490438 0.0004522366 4.919229e-05 0.000848829 0.0001429072 9.615865e-05 1.880135e-05 1.454841e-05 0.0 0.0 0.0 0.0 0.0 1.731704e-05 0.0 1.022226e-05
247 0.7085965 0.0 0.2852884 0.0008503577 0.001049933 0.002484961 0.0004495582 4.894225e-05 0.0008487866 0.0001428736 9.615011e-05 1.880013e-05 1.454765e-05 0.0 0.0 0.0 0.0 0.0 1.73163e-05 0.0 8.581221e-06
248 0.7100779 0.0 0.2838539 0.0008167643 0.001045441 0.002480413 0.0004473251 4.873285e-05 0.0008487513 0.0001428456 9.614301e-05 1.879912e-05 1.454701e-05 0.0 0.0 0.0 0.0 0.0 1.731568e-05 0.0 7.213488e-06
249 0.711311 0.0 0.2826598 0.0007888247 0.001041697 0.002476638 0.0004454677 4.855832e-05 0.0008487219 0.0001428223 9.61371e-05 1.879827e-05 1.454649e-05 0.0 0.0 0.0 0.0 0.0 1.731516e-05 0.0 6.075935e-06
250 0.712191 0.0 0.2818077 0.0007688989 0.001039022 0.002473949 0.000444143 4.843362e-05 0.0008487009 0.0001428058 9.613289e-05 1.879767e-05 1.454611e-05 0.0 0.0 0.0 0.0 0.0 1.731479e-05 0.0 5.264615e-06
251 0.7123015 0.0 0.2817006 0.0007663976 0.001038685 0.002473612 0.0004439766 4.841792e-05 0.0008486983 0.0001428037 9.613236e-05 1.87976e-05 1.454606e-05 0.0 0.0 0.0 0.0 0.0 1.731475e-05 0.0 5.162762e-06
252 0.713929 0.0 0.2801245 0.0007295869 0.001033726 0.002468659 0.0004415291 4.818675e-05 0.0008486596 0.000142773 9.612458e-05 1.879649e-05 1.454537e-05 0.0 0.0 0.0 0.0 0.0 1.731407e-05 0.0 3.663779e-06
253 0.714363 0.0 0.2797042 0.0007197876 0.001032399 0.002467346 0.0004408775 4.812491e-05 0.0008486492 0.0001427649 9.612251e-05 1.879619e-05 1.454518e-05 0.0 0.0 0.0 0.0 0.0 1.731388e-05 0.0 3.264681e-06
254 0.7144941 0.0 0.2795772 0.0007168303 0.001031997 0.002466951 0.0004406808 4.810618e-05 0.0008486461 0.0001427624 9.612188e-05 1.87961e-05 1.454513e-05 0.0 0.0 0.0 0.0 0.0 1.731383e-05 0.0 3.144227e-06
255 0.7152517 0.0 0.2788434 0.0006997552 0.001029673 0.002464674 0.0004395451 4.799781e-05 0.0008486282 0.0001427482 9.611827e-05 1.879559e-05 1.454481e-05 0.0 0.0 0.0 0.0 0.0 1.731351e-05 0.0 2.448683e-06
256 0.7157514 0.0 0.2783594 0.0006885145 0.001028133 0.002463182 0.0004387973 4.792606e-05 0.0008486163 0.0001427388 9.61159e-05 1.879525e-05 1.454459e-05 0.0 0.0 0.0 0.0 0.0 1.731331e-05 0.0 1.990718e-06
257 0.7161302 0.0 0.2779925 0.0006800033 0.001026964 0.002462056 0.0004382311 4.787154e-05 0.0008486074 0.0001427317 9.611409e-05 1.879499e-05 1.454443e-05 0.0 0.0 0.0 0.0 0.0 1.731315e-05 0.0 1.643922e-06
258 0.7164443 0.0 0.2776883 0.0006729566 0.001025991 0.002461127 0.0004377622 4.782622e-05 0.0008486 0.0001427259 9.61126e-05 1.879478e-05 1.45443e-05 0.0 0.0 0.0 0.0 0.0 1.731302e-05 0.0 1.356763e-06
259 0.7167148 0.0 0.2774263 0.0006669033 0.00102515 0.002460335 0.0004373593 4.778698e-05 0.0008485936 0.0001427208 9.611132e-05 1.879459e-05 1.454419e-05 0.0 0.0 0.0 0.0 0.0 1.731291e-05 0.0 1.110027e-06
260 0.7169436 0.0 0.2772046 0.0006618034 0.001024432 0.002459674 0.0004370198 4.775353e-05 0.0008485882 0.0001427166 9.611024e-05 1.879444e-05 1.454409e-05 0.0 0.0 0.0 0.0 0.0 1.731281e-05 0.0 9.020737e-07
261 0.7171308 0.0 0.2770232 0.0006576497 0.00102384 0.002459142 0.0004367431 4.772592e-05 0.0008485838 0.0001427131 9.610936e-05 1.879431e-05 1.454401e-05 0.0 0.0 0.0 0.0 0.0 1.731274e-05 0.0 7.3263e-07
262 0.717298 0.0 0.2768611 0.000653962 0.001023305 0.002458678 0.0004364974 4.7701e-05 0.00084858 0.00014271 9.610858e-05 1.87942e-05 1.454394e-05 0.0 0.0 0.0 0.0 0.0 1.731267e-05 0.0 5.821201e-07
263 0.7173144 0.0 0.2768452 0.0006535998 0.001023252 0.002458632 0.0004364732 4.769853e-05 0.0008485796 0.0001427097 9.610851e-05 1.879419e-05 1.454394e-05 0.0 0.0 0.0 0.0 0.0 1.731266e-05 0.0 5.673323e-07
264 0.7174173 0.0 0.2767455 0.000651347 0.001022919 0.002458354 0.000436323 4.768301e-05 0.0008485772 0.0001427079 9.610803e-05 1.879412e-05 1.454389e-05 0.0 0.0 0.0 0.0 0.0 1.731262e-05 0.0 4.753239e-07
265 0.7175408 0.0 0.2766257 0.0006486583 0.001022514 0.002458028 0.0004361436 4.7664129999999985e-05 0.0008485744 0.0001427056 9.610746e-05 1.879404e-05 1.454384e-05 0.0 0.0 0.0 0.0 0.0 1.731257e-05 0.0 3.654475e-07
266 0.717629 0.0 0.2765402 0.0006467575 0.00102222 0.002457804 0.0004360167 4.765041e-05 0.0008485724 0.000142704 9.610706e-05 1.879398e-05 1.454381e-05 0.0 0.0 0.0 0.0 0.0 1.731253e-05 0.0 2.876958e-07
267 0.7177021 0.0 0.2764693 0.0006452014 0.001021971 0.002457627 0.0004359126 4.763879e-05 0.0008485707 0.0001427027 9.610673e-05 1.879394e-05 1.454378e-05 0.0 0.0 0.0 0.0 0.0 1.731251e-05 0.0 2.239705e-07
268 0.7177601 0.0 0.276413 0.0006439877 0.001021768 0.002457496 0.0004358313 4.762935e-05 0.0008485694 0.0001427017 9.610647e-05 1.87939e-05 1.454375e-05 0.0 0.0 0.0 0.0 0.0 1.731248e-05 0.0 1.74193e-07
269 0.7178049 0.0 0.2763695 0.0006430662 0.001021607 0.002457404 0.0004357695 4.762182e-05 0.0008485685 0.0001427009 9.610627e-05 1.879387e-05 1.454374e-05 0.0 0.0 0.0 0.0 0.0 1.731247e-05 0.0 1.363253e-07
270 0.7178403 0.0 0.2763351 0.0006423552 0.001021474 0.002457338 0.0004357217 4.761565e-05 0.0008485677 0.0001427003 9.610612e-05 1.879385e-05 1.454372e-05 0.0 0.0 0.0 0.0 0.0 1.731245e-05 0.0 1.070375e-07
271 0.7178681 0.0 0.2763081 0.000641814 0.001021366 0.002457295 0.0004356852 4.761061e-05 0.0008485671 0.0001426999 9.6106e-05 1.879383e-05 1.454371e-05 0.0 0.0 0.0 0.0 0.0 1.731244e-05 0.0 8.468129e-08
272 0.7178907 0.0 0.276286 0.0006413881 0.001021274 0.002457267 0.0004356563 4.760631e-05 0.0008485667 0.0001426995 9.610591e-05 1.879382e-05 1.45437e-05 0.0 0.0 0.0 0.0 0.0 1.731243e-05 0.0 6.701723e-08
273 0.7179104 0.0 0.2762669 0.000641034 0.001021189 0.002457249 0.0004356323 4.760237e-05 0.0008485663 0.0001426992 9.610584e-05 1.879381e-05 1.45437e-05 0.0 0.0 0.0 0.0 0.0 1.731243e-05 0.0 5.226638e-08
274 0.7179265 0.0 0.2762511 0.0006407602 0.001021116 0.002457244 0.0004356135 4.759893e-05 0.000848566 0.000142699 9.610578e-05 1.87938e-05 1.454369e-05 0.0 0.0 0.0 0.0 0.0 1.731242e-05 0.0 4.077885e-08
275 0.7179348 0.0 0.2762431 0.0006406262 0.001021076 0.002457243 0.0004356043 4.759709e-05 0.0008485659 0.0001426989 9.610575e-05 1.87938e-05 1.454369e-05 0.0 0.0 0.0 0.0 0.0 1.731242e-05 0.0 3.512459e-08
276 0.7179386 0.0 0.2762394 0.0006405676 0.001021057 0.002457244 0.0004356002 4.759621e-05 0.0008485658 0.0001426988 9.610573e-05 1.87938e-05 1.454369e-05 0.0 0.0 0.0 0.0 0.0 1.731242e-05 0.0 3.26397e-08
277 0.7179541 0.0 0.2762242 0.0006403365 0.001020978 0.002457253 0.0004355841 4.759252e-05 0.0008485655 0.0001426986 9.610568e-05 1.879379e-05 1.454368e-05 0.0 0.0 0.0 0.0 0.0 1.731242e-05 0.0 2.279044e-08
278 0.7179644 0.0 0.2762141 0.0006401971 0.001020921 0.002457267 0.0004355743 4.758985e-05 0.0008485654 0.0001426985 9.610565e-05 1.879378e-05 1.454368e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.676256e-08
279 0.7179726 0.0 0.276206 0.0006400988 0.001020872 0.002457283 0.0004355672 4.758757e-05 0.0008485653 0.0001426984 9.610563e-05 1.879378e-05 1.454368e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.243567e-08
280 0.7179798 0.0 0.276199 0.0006400256 0.001020826 0.002457303 0.0004355618 4.758545e-05 0.0008485652 0.0001426983 9.610561e-05 1.879378e-05 1.454368e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 9.132207e-09
281 0.7179858 0.0 0.2761931 0.000639974 0.001020785 0.002457324 0.0004355579 4.758353e-05 0.0008485651 0.0001426983 9.61056e-05 1.879378e-05 1.454368e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 6.719011e-09
282 0.7179911 0.0 0.2761878 0.0006399383 0.001020746 0.002457348 0.000435555 4.758171e-05 0.0008485651 0.0001426982 9.610559e-05 1.879378e-05 1.454368e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 4.953204e-09
283 0.7179958 0.0 0.2761832 0.0006399138 0.00102071 0.002457372 0.0004355529 4.758001e-05 0.0008485651 0.0001426982 9.610559e-05 1.879378e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 3.650244e-09
284 0.7180008 0.0 0.2761782 0.0006398946 0.001020669 0.002457401 0.000435551 4.757812e-05 0.000848565 0.0001426982 9.610558e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.523076e-09
285 0.7180042 0.0 0.2761749 0.0006398846 0.001020641 0.002457423 0.00043555 4.757679e-05 0.000848565 0.0001426982 9.610558e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.872279e-09
286 0.7180071 0.0 0.2761719 0.000639879 0.001020615 0.002457443 0.0004355492 4.757558e-05 0.000848565 0.0001426982 9.610558e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.412427e-09
287 0.7180103 0.0 0.2761687 0.0006398766 0.001020586 0.002457466 0.0004355487 4.757426e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.059694e-09
288 0.7180136 0.0 0.2761655 0.0006398764 0.001020556 0.002457491 0.0004355482 4.757286e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 7.784835e-10
289 0.7180166 0.0 0.2761625 0.0006398778 0.001020528 0.002457514 0.0004355479 4.757155e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 5.767057e-10
290 0.7180195 0.0 0.2761596 0.0006398803 0.001020501 0.002457538 0.0004355476 4.757028e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 4.282668e-10
291 0.7180225 0.0 0.2761566 0.0006398839 0.001020473 0.002457562 0.0004355474 4.756896e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 3.10336e-10
292 0.7180252 0.0 0.2761539 0.0006398878 0.001020447 0.002457585 0.0004355473 4.756776e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.306589e-10
293 0.7180279 0.0 0.2761512 0.0006398924 0.00102042 0.002457608 0.0004355472 4.756652e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.686132e-10
294 0.7180306 0.0 0.2761485 0.0006398972 0.001020394 0.00245763 0.0004355471 4.756532e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.237472e-10
295 0.7180331 0.0 0.2761459 0.0006399021 0.00102037 0.002457652 0.0004355471 4.756416e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 9.119423000000001e-11
296 0.7180356 0.0 0.2761435 0.000639907 0.001020346 0.002457673 0.000435547 4.756305e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 6.794119e-11
297 0.718038 0.0 0.2761411 0.0006399121 0.001020322 0.002457694 0.000435547 4.756194e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 5.034039e-11
298 0.7180404 0.0 0.2761387 0.0006399171 0.001020299 0.002457715 0.000435547 4.756085e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 3.702245e-11
299 0.7180427 0.0 0.2761364 0.000639922 0.001020277 0.002457735 0.000435547 4.755982e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.754423e-11
300 0.7180449 0.0 0.2761342 0.0006399269 0.001020255 0.002457754 0.000435547 4.75588e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.032567e-11
301 0.7180471 0.0 0.276132 0.0006399317 0.001020233 0.002457773 0.000435547 4.75578e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.5041420000000003e-11
302 0.7180492 0.0 0.2761299 0.0006399363 0.001020213 0.002457791 0.000435547 4.755684e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.120674e-11
303 0.7180513 0.0 0.2761278 0.000639941 0.001020192 0.00245781 0.000435547 4.755588e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 8.283238e-12
304 0.7180534 0.0 0.2761257 0.0006399458 0.001020171 0.002457828 0.000435547 4.75549e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 6.066939e-12
305 0.7180551 0.0 0.276124 0.0006399496 0.001020154 0.002457843 0.000435547 4.755413e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 4.696671e-12
306 0.7180567 0.0 0.2761224 0.0006399531 0.001020139 0.002457857 0.000435547 4.755341e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 3.6531970000000005e-12
307 0.7180586 0.0 0.2761205 0.0006399574 0.00102012 0.002457873 0.0004355469 4.755253e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.648717e-12
308 0.7180606 0.0 0.2761185 0.0006399619 0.001020101 0.002457891 0.0004355469 4.755162e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.895124e-12
309 0.7180624 0.0 0.2761167 0.0006399661 0.001020082 0.002457907 0.0004355469 4.755077e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.377684e-12
310 0.7180641000000001 0.0 0.276115 0.0006399699 0.001020066 0.002457922 0.0004355469 4.754999e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.025219e-12
311 0.7180664 0.0 0.2761127 0.0006399751 0.001020043 0.002457942 0.0004355469 4.754895e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 6.815712000000001e-13
312 0.7180679 0.0 0.2761112 0.0006399785 0.001020029 0.002457955 0.0004355469 4.754827e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 5.263846e-13
313 0.7180695 0.0 0.2761096 0.0006399821 0.001020013 0.002457969 0.0004355469 4.754754e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 4.0090970000000003e-13
314 0.7180714 0.0 0.2761077 0.0006399864 0.001019994 0.002457985 0.000435547 4.754666e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.869702e-13
315 0.7180728 0.0 0.2761063 0.0006399897 0.00101998 0.002457998 0.000435547 4.754601e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.261538e-13
316 0.7180742 0.0 0.2761049 0.0006399928 0.001019967 0.00245801 0.000435547 4.754538e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.7844369999999999e-13
317 0.7180761 0.0 0.2761029 0.0006399972 0.001019947 0.002458027 0.000435547 4.754448e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.291385e-13
318 0.7180784 0.0 0.2761007 0.0006400024 0.001019925 0.002458047 0.000435547 4.754343e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 8.474055e-14
319 0.7180795 0.0 0.2760996 0.000640005 0.001019914 0.002458057 0.000435547 4.754292e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 7.018866e-14
320 0.7180807 0.0 0.2760984 0.0006400076 0.001019903 0.002458067 0.000435547 4.754239e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 5.735616e-14
321 0.7180825 0.0 0.2760966 0.0006400117 0.001019885 0.002458083 0.000435547 4.754156e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 4.232309e-14
322 0.718084 0.0 0.2760951 0.0006400152 0.00101987 0.002458096 0.000435547 4.754085e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 3.1800349999999995e-14
323 0.7180849 0.0 0.2760942 0.0006400171 0.001019861 0.002458104 0.000435547 4.754046e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.7360989999999998e-14
324 0.7180862 0.0 0.2760929 0.0006400201 0.001019848 0.002458115 0.000435547 4.753986e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 2.1691550000000002e-14
325 0.7180871 0.0 0.276092 0.0006400221 0.00101984 0.002458123 0.000435547 4.753946e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.836719e-14
326 0.7180879 0.0 0.2760912 0.000640024 0.001019832 0.00245813 0.000435547 4.753908e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.584723e-14
327 0.7180889 0.0 0.2760902 0.0006400262 0.001019822 0.002458139 0.000435547 4.753862e-05 0.000848565 0.0001426982 9.610557e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.309853e-14
328 0.7181248 0.0 0.2760543 0.0006401174 0.001019429 0.002458487 0.000435547 4.752032e-05 0.0008485651 0.0001426982 9.610558e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.109708e-14
329 0.7181253 0.0 0.2760538 0.0006401186 0.001019424 0.002458491 0.000435547 4.752008e-05 0.0008485651 0.0001426982 9.610558e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.108306e-14
330 0.7181253 0.0 0.2760538 0.0006401186 0.001019424 0.002458491 0.000435547 4.752008e-05 0.0008485651 0.0001426982 9.610558e-05 1.879377e-05 1.454367e-05 0.0 0.0 0.0 0.0 0.0 1.731241e-05 0.0 1.108306e-14
